video_id,title,published_at,category,language,duration_seconds,views,likes,comments,shares,sentiment_score,region,ads_enabled,watch_time_hours,estimated_revenue_usd,subscribers_gained
v0992,Latin America Next.js Review #992,2024-05-31,Technology,Portuguese,767,125429,6432,665,920,0.87,Latin America,True,9054.4,1272.54,564
v0993,Latin America Revenue Pulse #993,2024-06-01,Business,Spanish,686,97653,4384,832,889,0.72,Latin America,True,7235.4,971.32,241
v0994,Latin America Investor Lens #994,2024-06-02,Finance,Portuguese,562,70143,4625,362,449,0.78,Latin America,True,3929.8,572.24,209
v0995,Latin America Creator Challenge #995,2024-06-03,Gaming,Portuguese,707,295690,13083,1557,811,0.79,Latin America,False,27445.5,467.66,1157
v0996,Latin America Weekly Upgrade #996,2024-06-04,Lifestyle,Portuguese,599,138209,8132,795,781,0.85,Latin America,True,11137.4,775.43,460
v0997,Middle East SQL Playbook #997,2024-06-05,Education,English,689,189361,13717,1019,862,0.78,Middle East,False,13003.3,506.58,694
v0998,Middle East AI Systems #998,2024-06-06,Technology,English,669,352260,23410,4698,896,0.69,Middle East,True,19142.8,3285.02,417
v0999,Middle East Boardroom Brief #999,2024-06-07,Business,Arabic,764,196351,14599,1578,1906,0.82,Middle East,True,18891.8,1779.02,522
v1000,Middle East Budget Watch #1000,2024-06-08,Finance,Arabic,711,70123,3781,712,503,0.75,Middle East,True,4630.1,484.42,185
v1001,Middle East Launch Meta #1001,2024-06-09,Gaming,English,666,276195,11188,2281,1408,0.77,Middle East,True,17256.6,761.09,941
v1002,Middle East Studio Reset #1002,2024-06-10,Lifestyle,English,769,210033,16684,2223,1996,0.7,Middle East,False,25420.2,639.48,260
v1003,Africa Growth Workshop #1003,2024-06-11,Education,English,831,113638,5798,1794,693,0.74,Africa,True,12174.6,818.71,508
v1004,Africa Next.js Review #1004,2024-06-12,Technology,French,447,113649,6534,1684,255,0.79,Africa,False,5035.9,181.54,292
v1005,Africa Revenue Pulse #1005,2024-06-13,Business,French,706,168487,12781,2541,318,0.8,Africa,True,14889.6,835.89,286
v1006,Africa Investor Lens #1006,2024-06-14,Finance,French,730,135900,9735,1167,649,0.66,Africa,True,15267.2,1115.62,398
v1007,Africa Creator Challenge #1007,2024-06-15,Gaming,French,746,131307,10220,1873,1259,0.64,Africa,True,8066.1,473.03,481
v1008,Africa Weekly Upgrade #1008,2024-06-16,Lifestyle,English,600,157169,11859,569,301,0.7,Africa,True,13515.4,1475.38,496
v1009,North America SQL Playbook #1009,2024-06-17,Education,English,702,173225,6356,906,1695,0.77,North America,True,18559.4,701.13,608
v1010,North America AI Systems #1010,2024-06-18,Technology,English,732,292183,14427,2955,1736,0.82,North America,True,20511.1,3011.19,911
v1011,North America Boardroom Brief #1011,2024-06-19,Business,English,796,274265,16007,1232,2818,0.74,North America,True,22056.7,2591.74,826
v1012,North America Budget Watch #1012,2024-06-20,Finance,English,697,196186,16011,1084,1437,0.82,North America,True,17314.8,1430.61,544
v1013,North America Launch Meta #1013,2024-06-21,Gaming,Spanish,840,254840,19558,3069,1082,0.75,North America,True,19929.1,785.07,695
v1014,North America Studio Reset #1014,2024-06-22,Lifestyle,English,721,482550,18450,5236,4715,0.81,North America,True,37808.5,3818.14,1627
v1015,Europe Growth Workshop #1015,2024-06-23,Education,English,653,164815,8534,1195,997,0.93,Europe,True,13239.5,1386.22,296
v1016,Europe Next.js Review #1016,2024-06-24,Technology,English,447,165767,12371,2594,967,0.84,Europe,True,11150.6,1015.65,248
v1017,Europe Revenue Pulse #1017,2024-06-25,Business,German,914,190177,12507,1076,1323,0.8,Europe,True,16488.7,635.15,450
v1018,Europe Investor Lens #1018,2024-06-26,Finance,English,772,99893,7490,696,344,0.86,Europe,True,9852.0,648.63,252
v1019,Europe Creator Challenge #1019,2024-06-27,Gaming,English,1053,335480,22775,3723,1016,0.83,Europe,True,42710.5,2165.53,589
v1020,Europe Weekly Upgrade #1020,2024-06-28,Lifestyle,German,426,196965,10752,989,576,0.73,Europe,True,8598.9,1625.57,753
v1021,Asia SQL Playbook #1021,2024-06-29,Education,English,804,152264,6883,2192,688,0.89,Asia,True,18580.9,1550.92,571
v1022,Asia AI Systems #1022,2024-06-30,Technology,Japanese,922,455823,32598,4856,4434,0.72,Asia,True,57001.2,3351.77,1753
v1023,Asia Boardroom Brief #1023,2024-07-01,Business,English,670,196693,13770,2221,493,0.79,Asia,True,15648.0,1435.91,810
v1024,Asia Budget Watch #1024,2024-07-02,Finance,Japanese,682,155295,6346,2189,359,0.72,Asia,True,10563.0,1170.61,333
v1025,Asia Launch Meta #1025,2024-07-03,Gaming,Japanese,703,251730,15866,2568,2258,0.9,Asia,True,23145.0,2534.99,778
v1026,Asia Studio Reset #1026,2024-07-04,Lifestyle,English,541,287084,19415,4064,1261,0.86,Asia,True,14978.5,1409.47,316
v1027,Latin America Growth Workshop #1027,2024-07-05,Education,Portuguese,872,84493,5124,922,709,0.91,Latin America,True,6552.6,399.97,166
v1028,Latin America Next.js Review #1028,2024-07-06,Technology,Portuguese,725,176913,8787,1674,536,0.81,Latin America,True,18630.2,977.48,192
v1029,Latin America Revenue Pulse #1029,2024-07-07,Business,Portuguese,735,122219,5815,1291,824,0.78,Latin America,True,13407.6,371.02,429
v1030,Latin America Investor Lens #1030,2024-07-08,Finance,Spanish,649,88989,4564,708,223,0.74,Latin America,True,6195.7,279.67,213
v1031,Latin America Creator Challenge #1031,2024-07-09,Gaming,Spanish,955,271447,19839,2471,760,0.83,Latin America,True,39259.1,1257.85,498
v1032,Latin America Weekly Upgrade #1032,2024-07-10,Lifestyle,Spanish,614,250286,11304,1353,2345,0.81,Latin America,True,18362.7,1281.22,912
v1033,Middle East SQL Playbook #1033,2024-07-11,Education,English,697,143692,8679,575,995,0.76,Middle East,True,9694.7,1026.73,147
v1034,Middle East AI Systems #1034,2024-07-12,Technology,Arabic,729,65456,3910,977,541,0.85,Middle East,True,4888.3,454.19,182
v1035,Middle East Boardroom Brief #1035,2024-07-13,Business,Arabic,798,158602,8381,1844,908,0.91,Middle East,False,14581.3,515.05,531
v1036,Middle East Budget Watch #1036,2024-07-14,Finance,English,860,75408,3307,980,618,0.86,Middle East,True,6730.3,601.76,131
v1037,Middle East Launch Meta #1037,2024-07-15,Gaming,English,838,318705,15576,1977,1075,0.81,Middle East,True,28451.0,2070.57,1121
v1038,Middle East Studio Reset #1038,2024-07-16,Lifestyle,English,650,131804,8256,1771,1002,0.77,Middle East,True,13150.5,422.54,181
v1039,Africa Growth Workshop #1039,2024-07-17,Education,English,1019,155150,7534,1282,1046,0.79,Africa,False,14696.8,149.82,272
v1040,Africa Next.js Review #1040,2024-07-18,Technology,English,660,173075,8355,681,492,0.9,Africa,False,10462.0,341.39,737
v1041,Africa Revenue Pulse #1041,2024-07-19,Business,English,690,86485,3034,911,203,0.74,Africa,True,8018.0,370.22,206
v1042,Africa Investor Lens #1042,2024-07-20,Finance,French,408,99337,6127,402,233,0.85,Africa,True,5690.7,475.87,197
v1043,Africa Creator Challenge #1043,2024-07-21,Gaming,French,909,121422,8147,1654,1270,0.73,Africa,True,9269.9,849.11,485
v1044,Africa Weekly Upgrade #1044,2024-07-22,Lifestyle,French,529,267698,13821,3683,1750,0.83,Africa,False,15518.9,825.3,948
v1045,North America SQL Playbook #1045,2024-07-23,Education,English,687,159028,12914,2081,490,0.81,North America,True,14516.7,1516.74,535
v1046,North America AI Systems #1046,2024-07-24,Technology,Spanish,764,182441,9343,1702,1524,0.77,North America,True,20571.0,708.12,209
v1047,North America Boardroom Brief #1047,2024-07-25,Business,English,826,198143,8063,2715,711,0.88,North America,True,22008.6,641.51,488
v1048,North America Budget Watch #1048,2024-07-26,Finance,English,584,161457,9755,2466,1329,0.75,North America,False,12612.0,451.78,437
v1049,North America Launch Meta #1049,2024-07-27,Gaming,Spanish,712,448348,23697,4803,3731,0.79,North America,True,42792.3,4620.68,802
v1050,North America Studio Reset #1050,2024-07-28,Lifestyle,Spanish,490,392627,31616,5300,2398,0.68,North America,True,29202.0,3149.07,813
v1051,Europe Growth Workshop #1051,2024-07-29,Education,German,848,70236,2442,505,252,0.83,Europe,True,8632.0,555.41,86
v1052,Europe Next.js Review #1052,2024-07-30,Technology,German,550,163873,7933,1367,592,0.86,Europe,False,10264.5,377.54,438
v1053,Europe Revenue Pulse #1053,2024-07-31,Business,French,715,147383,10655,1902,1252,0.86,Europe,True,11953.4,1058.15,601
v1054,Europe Investor Lens #1054,2024-08-01,Finance,French,523,121244,4605,1522,973,0.78,Europe,True,9656.9,745.23,439
v1055,Europe Creator Challenge #1055,2024-08-02,Gaming,English,677,246573,13723,2754,647,0.71,Europe,True,22325.5,1782.41,829
v1056,Europe Weekly Upgrade #1056,2024-08-03,Lifestyle,English,374,190188,10010,2864,1423,0.82,Europe,False,5999.4,436.26,654
v1057,Asia SQL Playbook #1057,2024-08-04,Education,Hindi,924,116641,6354,1409,1192,0.86,Asia,True,9325.9,741.92,218
v1058,Asia AI Systems #1058,2024-08-05,Technology,Hindi,603,158088,7110,1432,1248,0.7,Asia,False,14438.4,171.59,235
v1059,Asia Boardroom Brief #1059,2024-08-06,Business,Japanese,524,192813,10535,2382,1852,0.79,Asia,False,11032.9,421.98,475
v1060,Asia Budget Watch #1060,2024-08-07,Finance,English,738,172080,13686,1371,910,0.79,Asia,True,19310.2,1664.29,699
v1061,Asia Launch Meta #1061,2024-08-08,Gaming,English,893,222382,13388,2327,1324,0.82,Asia,True,30993.0,1716.53,675
v1062,Asia Studio Reset #1062,2024-08-09,Lifestyle,English,654,203353,7023,864,1760,0.87,Asia,True,11879.6,1584.96,620
v1063,Latin America Growth Workshop #1063,2024-08-10,Education,Spanish,784,131588,5822,1552,784,0.91,Latin America,True,10028.6,519.1,386
v1064,Latin America Next.js Review #1064,2024-08-11,Technology,Spanish,716,88936,5215,1408,598,0.79,Latin America,True,6353.3,753.88,350
v1065,Latin America Revenue Pulse #1065,2024-08-12,Business,Portuguese,720,174045,8594,1467,604,0.77,Latin America,False,17175.4,307.14,448
v1066,Latin America Investor Lens #1066,2024-08-13,Finance,Spanish,717,57992,3770,750,183,0.65,Latin America,True,5286.6,280.88,214
v1067,Latin America Creator Challenge #1067,2024-08-14,Gaming,Portuguese,786,185125,13162,740,779,0.64,Latin America,True,14899.8,1420.15,824
v1068,Latin America Weekly Upgrade #1068,2024-08-15,Lifestyle,Portuguese,444,174528,10218,1453,1636,0.94,Latin America,True,10391.6,1400.23,738
v1069,Middle East SQL Playbook #1069,2024-08-16,Education,Arabic,707,54535,3506,362,225,0.9,Middle East,True,3919.4,264.7,152
v1070,Middle East AI Systems #1070,2024-08-17,Technology,English,796,118348,5113,909,909,0.96,Middle East,False,9629.5,275.04,395
v1071,Middle East Boardroom Brief #1071,2024-08-18,Business,Arabic,679,146816,8816,1103,1283,0.74,Middle East,False,12541.0,185.7,519
v1072,Middle East Budget Watch #1072,2024-08-19,Finance,English,693,41207,2681,400,162,0.74,Middle East,True,3376.1,194.16,123
v1073,Middle East Launch Meta #1073,2024-08-20,Gaming,English,1037,216450,17581,766,745,0.72,Middle East,True,34389.2,2129.19,560
v1074,Middle East Studio Reset #1074,2024-08-21,Lifestyle,English,693,148186,8520,718,830,0.79,Middle East,True,10773.6,546.79,211
v1075,Africa Growth Workshop #1075,2024-08-22,Education,English,929,83563,4538,334,630,0.9,Africa,True,6615.1,289.89,369
v1076,Africa Next.js Review #1076,2024-08-23,Technology,French,543,98071,7702,776,378,0.75,Africa,True,4384.9,701.81,359
v1077,Africa Revenue Pulse #1077,2024-08-24,Business,English,516,132163,5071,1685,1363,0.69,Africa,False,6924.3,270.37,176
v1078,Africa Investor Lens #1078,2024-08-25,Finance,French,695,88141,3451,571,395,0.81,Africa,True,7696.4,641.47,207
v1079,Africa Creator Challenge #1079,2024-08-26,Gaming,English,781,256386,19646,3623,2135,0.75,Africa,True,16488.9,2196.57,440
v1080,Africa Weekly Upgrade #1080,2024-08-27,Lifestyle,French,669,204414,10756,1845,733,0.81,Africa,True,12553.3,654.82,803
v1081,North America SQL Playbook #1081,2024-08-28,Education,Spanish,726,114580,7827,1687,584,0.88,North America,True,12379.9,1156.47,389
v1082,North America AI Systems #1082,2024-08-29,Technology,English,580,169243,9199,1517,817,0.84,North America,True,9962.1,1643.43,323
v1083,North America Boardroom Brief #1083,2024-08-30,Business,English,557,295913,22076,4657,1471,0.73,North America,True,23029.5,977.04,1244
v1084,North America Budget Watch #1084,2024-08-31,Finance,English,576,145385,5983,766,813,0.76,North America,True,12419.0,588.95,353
v1085,North America Launch Meta #1085,2024-09-01,Gaming,English,991,220187,15775,3395,2199,0.77,North America,True,20563.7,1513.55,946
v1086,North America Studio Reset #1086,2024-09-02,Lifestyle,English,530,276194,10736,3788,926,0.78,North America,True,13205.3,1714.55,1011
v1087,Europe Growth Workshop #1087,2024-09-03,Education,French,802,111674,4717,771,991,0.79,Europe,True,10704.1,1069.81,265
v1088,Europe Next.js Review #1088,2024-09-04,Technology,English,824,125706,7736,878,495,0.72,Europe,True,9755.1,434.57,234
v1089,Europe Revenue Pulse #1089,2024-09-05,Business,French,594,97085,6815,1007,788,0.78,Europe,True,8632.0,605.78,317
v1090,Europe Investor Lens #1090,2024-09-06,Finance,French,659,155391,9187,1335,959,0.67,Europe,True,12229.3,1379.52,267
v1091,Europe Creator Challenge #1091,2024-09-07,Gaming,French,929,301179,14570,1144,1818,0.71,Europe,False,38867.2,412.63,1118
v1092,Europe Weekly Upgrade #1092,2024-09-08,Lifestyle,English,664,241066,12782,1272,2322,0.88,Europe,True,24144.7,1102.34,577
v1093,Asia SQL Playbook #1093,2024-09-09,Education,Japanese,749,212710,16908,3129,2090,0.85,Asia,True,16494.8,641.18,558
v1094,Asia AI Systems #1094,2024-09-10,Technology,Hindi,660,94524,7666,1331,225,0.8,Asia,False,6633.8,151.86,262
v1095,Asia Boardroom Brief #1095,2024-09-11,Business,English,716,74976,3336,750,150,0.8,Asia,False,6008.8,211.81,195
v1096,Asia Budget Watch #1096,2024-09-12,Finance,Japanese,464,97183,6842,866,609,0.71,Asia,True,5969.4,668.07,351
v1097,Asia Launch Meta #1097,2024-09-13,Gaming,Japanese,676,228020,10676,1203,2225,0.78,Asia,True,13534.2,1275.62,542
v1098,Asia Studio Reset #1098,2024-09-14,Lifestyle,English,609,217744,11865,2308,2268,0.68,Asia,True,12854.4,2249.3,342
v1099,Latin America Growth Workshop #1099,2024-09-15,Education,Spanish,476,90068,7060,870,224,0.87,Latin America,True,4986.2,866.04,284
v1100,Latin America Next.js Review #1100,2024-09-16,Technology,Portuguese,474,203895,14902,1556,1546,0.76,Latin America,False,11744.6,509.47,800
v1101,Latin America Revenue Pulse #1101,2024-09-17,Business,Portuguese,766,144668,6808,2206,638,0.73,Latin America,False,17311.0,478.32,170
v1102,Latin America Investor Lens #1102,2024-09-18,Finance,Portuguese,460,41673,1854,643,243,0.73,Latin America,False,1772.7,44.93,120
v1103,Latin America Creator Challenge #1103,2024-09-19,Gaming,Portuguese,815,169348,10822,2600,1281,0.78,Latin America,True,19437.3,1663.64,203
v1104,Latin America Weekly Upgrade #1104,2024-09-20,Lifestyle,Portuguese,794,103572,4109,667,978,0.83,Latin America,False,9770.6,333.9,316
v1105,Middle East SQL Playbook #1105,2024-09-21,Education,English,813,69096,4332,754,637,0.79,Middle East,True,4965.0,224.01,247
v1106,Middle East AI Systems #1106,2024-09-22,Technology,Arabic,886,129456,8427,2058,235,0.79,Middle East,True,10823.7,471.37,575
v1107,Middle East Boardroom Brief #1107,2024-09-23,Business,English,768,122054,4735,1947,307,0.83,Middle East,True,7839.2,317.54,516
v1108,Middle East Budget Watch #1108,2024-09-24,Finance,Arabic,650,147635,10949,649,1052,0.82,Middle East,False,8764.9,293.2,588
v1109,Middle East Launch Meta #1109,2024-09-25,Gaming,Arabic,708,216877,7707,3069,1645,0.68,Middle East,True,20668.3,1934.57,489
v1110,Middle East Studio Reset #1110,2024-09-26,Lifestyle,English,568,189641,15410,1397,880,0.76,Middle East,True,10693.5,713.05,292
v1111,Africa Growth Workshop #1111,2024-09-27,Education,English,837,103595,7116,728,486,0.84,Africa,True,9142.6,462.67,278
v1112,Africa Next.js Review #1112,2024-09-28,Technology,French,759,126632,7181,496,400,0.79,Africa,True,9174.0,394.49,140
v1113,Africa Revenue Pulse #1113,2024-09-29,Business,French,908,142056,10711,1295,1263,0.77,Africa,True,17867.5,1153.15,469
v1114,Africa Investor Lens #1114,2024-09-30,Finance,English,722,78580,6006,510,554,0.77,Africa,True,8793.5,760.42,276
v1115,Africa Creator Challenge #1115,2024-10-01,Gaming,French,756,102113,5124,490,869,0.81,Africa,True,12038.4,426.15,154
v1116,Africa Weekly Upgrade #1116,2024-10-02,Lifestyle,French,293,164377,11903,1510,1324,0.86,Africa,True,5929.3,1118.19,599
v1117,North America SQL Playbook #1117,2024-10-03,Education,English,557,173623,10669,2611,1573,0.87,North America,True,9467.0,809.89,715
v1118,North America AI Systems #1118,2024-10-04,Technology,English,681,233949,10528,1467,2093,0.81,North America,False,15795.4,195.96,273
v1119,North America Boardroom Brief #1119,2024-10-05,Business,English,610,67812,3938,1044,590,0.77,North America,False,5391.3,108.25,210
v1120,North America Budget Watch #1120,2024-10-06,Finance,English,478,151278,11353,2279,784,0.74,North America,True,9906.6,602.46,498
v1121,North America Launch Meta #1121,2024-10-07,Gaming,English,786,164448,12742,995,530,0.69,North America,True,11393.5,1622.7,342
v1122,North America Studio Reset #1122,2024-10-08,Lifestyle,English,791,163064,6060,2140,1369,0.74,North America,True,13099.5,651.6,599
v1123,Europe Growth Workshop #1123,2024-10-09,Education,German,725,234001,15459,1633,590,0.85,Europe,True,24077.2,1253.14,551
v1124,Europe Next.js Review #1124,2024-10-10,Technology,English,746,197189,8222,2699,1272,0.82,Europe,True,17326.8,1934.97,633
v1125,Europe Revenue Pulse #1125,2024-10-11,Business,English,824,99136,7233,610,342,0.83,Europe,True,10630.7,855.84,358
v1126,Europe Investor Lens #1126,2024-10-12,Finance,English,835,314938,19134,2904,1449,0.73,Europe,False,28728.6,969.48,355
v1127,Europe Creator Challenge #1127,2024-10-13,Gaming,English,1054,165003,6285,2316,1150,0.72,Europe,True,21603.7,578.94,243
v1128,Europe Weekly Upgrade #1128,2024-10-14,Lifestyle,German,686,215566,15463,2473,849,0.87,Europe,True,18089.7,1276.15,244
v1129,Asia SQL Playbook #1129,2024-10-15,Education,English,733,96552,4858,835,236,0.86,Asia,True,8623.8,307.6,200
v1130,Asia AI Systems #1130,2024-10-16,Technology,Hindi,709,129482,5256,1302,908,0.83,Asia,True,8110.1,451.16,571
v1131,Asia Boardroom Brief #1131,2024-10-17,Business,Hindi,681,93254,3390,689,784,0.78,Asia,True,8844.2,906.54,119
v1132,Asia Budget Watch #1132,2024-10-18,Finance,Japanese,619,176464,8520,2592,1472,0.84,Asia,True,9145.3,1723.51,435
v1133,Asia Launch Meta #1133,2024-10-19,Gaming,Japanese,1059,346841,11859,5078,752,0.82,Asia,True,52714.4,2000.13,476
v1134,Asia Studio Reset #1134,2024-10-20,Lifestyle,English,598,283775,18481,3011,2650,0.82,Asia,True,21996.3,775.1,500
v1135,Latin America Growth Workshop #1135,2024-10-21,Education,Spanish,913,168995,7962,2270,1445,0.84,Latin America,True,14679.8,1161.16,204
